sms_content,is_phishing,dataset_source,has_url,has_email,has_phone_number,url_string,domain,tld,subdomain,is_ip_address_url,redirected_url,url_subcategory,domain_age_days,domain_registrar,sender,sender_type,brand,message_category,sms_length,num_special_chars,num_digits,num_all_caps_words,phishing_keywords_count,sms_content_cleaned_for_nlp
Ok... But they said i've got wisdom teeth hidden inside n mayb need 2 remove.,0,D2,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,70,5,1,0,0,ok said ive got wisdom teeth hidden inside n mayb need remove
Nothing just getting msgs by dis name wit different no's..,0,D2,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,55,3,0,0,0,nothing getting msgs dis name wit different nos
"Derp. Which is worse, a dude who always wants to party or a dude who files a complaint about the three drug abusers he lives with",0,D2,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,127,2,0,0,0,derp worse dude always wants party dude files complaint three drug abusers lives
Nothing lor... A bit bored too... Then y dun u go home early 2 sleep today...,0,D2,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,66,9,1,0,0,nothing lor bit bored dun u go home early sleep today
"Beautiful Truth against Gravity.. Read carefully: ""Our heart feels light when someone is in it.. But it feels very heavy when someone leaves it",0,D2,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,137,6,0,0,0,beautiful truth gravity read carefully heart feels light someone feels heavy someone leaves
"Urgent! call 09066350760 from your landline. Your complimentary 4* Ibiza Holiday or 20,000 cash await collection SAE T&Cs PO BOX 434 SK3 8WP 150 ppm 18+",1,D2,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,107,6,27,0,3,urgent call landline complimentary ibiza holiday cash await collection sae tcs po box sk wp ppm
meet you in corporation st outside gap … you can see how my mind is working!,0,D2,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,75,1,0,0,0,meet corporation st outside gap … see mind working
"Hey sorry I didntgive ya a a bellearlier hunny,just been in bedbut mite go 2 thepub l8tr if uwana mt up?loads a luv Jenxxx.",0,D2,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,113,3,2,0,0,hey sorry didntgive ya bellearlier hunnyjust bedbut mite go thepub ltr uwana mt uploads luv jenxxx
Dude got a haircut. Now its breezy up there,0,D2,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,42,1,0,0,1,dude got haircut breezy
S:)s.nervous  &lt;#&gt; :),0,D2,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,14,10,0,0,1,ssnervous ltgt
He says hi and to get your back to uganda,0,D2,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,41,0,0,0,0,says hi get back uganda
Ok c ü then.,0,D2,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,11,1,0,0,0,ok c ü
	Jamster! To get your free wallpaper text HEART to 88888 now! T&C apply. 16 only. Need Help? Call 08701213186.,0,D2,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,81,7,18,0,5,jamster get free wallpaper text heart tc apply need help call
Aiyah sorry lor... I watch tv watch until i forgot 2 check my phone.,0,D2,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,62,4,1,0,1,aiyah sorry lor watch tv watch forgot check phone
Mobile Club: Choose any of the top quality items for your mobile. 7cfca1a,0,D2,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,63,2,2,0,0,mobile club choose top quality items mobile cfcaa
If i start sending blackberry torch to nigeria will you find buyer for me?like 4a month. And tell dad not to buy bb from anyone oh.,0,D2,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,125,3,1,0,0,start sending blackberry torch nigeria find buyer melike month tell dad buy bb anyone oh
	You are now unsubscribed all services. Get tons of sexy babes or hunks straight to your phone! go to http://gotbabes.co.uk. No subscriptions.,1,D2,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,115,9,0,0,3,unsubscribed services get tons sexy babes hunks straight phone go subscriptions
My house here e sky quite dark liao... If raining then got excuse not 2 run already rite... Hee...,0,D2,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,87,9,1,0,0,house e sky quite dark liao raining got excuse run already rite hee
Lol! U drunkard! Just doing my hair at d moment. Yeah still up 4 tonight. Wats the plan?,0,D2,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,81,5,1,0,0,lol u drunkard hair moment yeah still tonight wats plan
We tried to contact you re your reply to our offer of a Video Handset? 750 anytime networks mins? UNLIMITED TEXT? Camcorder? Reply or call 08000930705 NOW,1,D2,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,134,4,14,0,6,tried contact reply offer video handset anytime networks mins unlimited text camcorder reply call
What i told before i tell. Stupid hear after i wont tell anything to you. You dad called to my brother and spoken. Not with me.,0,D2,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,123,4,0,0,1,told tell stupid hear wont tell anything dad called brother spoken
"FreeMsg Hey there darling it's been 3 week's now and no word back! I'd like some fun you up for it still? Tb ok! XxX std chgs to send, £1.50 to rcv",0,D2,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,134,8,4,0,2,freemsg hey darling weeks word back id like fun still tb ok xxx std chgs send £ rcv
Are u coming to the funeral home,0,D2,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,32,0,0,0,0,u coming funeral home
I sent them. Have u got that?,0,D2,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,27,2,0,0,0,sent u got
Don't look back at the building because you have no coat and i don't want you to get more sick. Just hurry home and wear a coat to the gym!!!,0,D2,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,135,6,0,0,0,dont look back building coat dont want get sick hurry home wear coat gym
I thk 50 shd be ok he said plus minus 10.. Did ü leave a line in between paragraphs?,0,D2,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,75,3,4,0,0,thk shd ok said plus minus ü leave line paragraphs
Do you want a New Nokia 3510i colour phone DeliveredTomorrow? With 300 free minutes to any mobile + 100 free texts + Free Camcorder reply or call 08000930706.,0,D2,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,126,4,21,0,7,want new nokia colour phone deliveredtomorrow free minutes mobile free texts free camcorder reply call
"Plz note: if anyone calling from a mobile Co. &amp; asks u to type # &lt;#&gt;  or # &lt;#&gt; . Do not do so. Disconnect the call,coz it iz an attempt of 'terrorist' to make use of the sim card no. Itz confirmd by nokia n motorola n has been verified by CNN IBN.",0,D2,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,236,23,0,0,6,plz note anyone calling mobile co amp asks u type ltgt ltgt disconnect callcoz iz attempt terrorist make use sim card itz confirmd nokia n motorola n verified cnn ibn
I;m reaching in another 2 stops.,0,D2,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,28,2,1,0,0,im reaching another stops
	U have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094594,1,D2,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,115,3,12,0,1,u secret admirer looking make contact ufind rreveal thinks ur specialcall
Where can download clear movies. Dvd copies.,0,D2,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,42,2,0,0,1,download clear movies dvd copies
I've reached home finally...,0,D2,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,24,4,0,0,0,ive reached home finally
First answer my question.,0,D2,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,24,1,0,0,1,first answer question
Do you want a New Nokia 3510i Colour Phone Delivered Tomorrow? With 100 FREE text + FREE camcorder Reply or Call 08000930705,1,D2,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,99,2,18,0,7,want new nokia colour phone delivered tomorrow free text free camcorder reply call
Reverse is cheating. That is not mathematics.,0,D2,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,43,2,0,0,0,reverse cheating mathematics
I will vote for wherever my heart guides me,0,D2,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,43,0,0,0,0,vote wherever heart guides
Will do. Have a good day,0,D2,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,23,1,0,0,0,good day
Sorry completely forgot * will pop em round this week if your still here?,0,D2,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,70,2,0,0,0,sorry completely forgot pop em round week still
HEY DAS COOL... IKNOW ALL 2 WELLDA PERIL OF STUDENTFINANCIAL CRISIS!SPK 2 U L8R.,0,D2,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,67,5,3,0,1,hey das cool iknow wellda peril studentfinancial crisisspk u lr
It so happens that there r 2waxsto do wat you want. She can come and ill get her medical insurance. And she'll be able to deliver and have basic care. I'm currently shopping for the right medical insurance for her. So just give me til friday morning. Thats when i.ll see the major person that can guide me to the right insurance.,0,D2,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,312,9,1,0,3,happens r waxsto wat want come ill get medical insurance shell able deliver basic care im currently shopping right medical insurance give til friday morning thats ill see major person guide right insurance
Carlos says we can pick up from him later so yeah we're set,0,D2,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,58,1,0,0,0,carlos says pick later yeah set
"Dont pack what you can buy at any store.like cereals. If you must pack food, pack gari or something 9ja that you will miss.",0,D2,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,115,4,1,0,0,dont pack buy storelike cereals must pack food pack gari something ja miss
Oh Howda gud gud.. Mathe en samachara chikku:-),0,D2,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,42,5,0,0,0,oh howda gud gud mathe en samachara chikku
I am 6 ft. We will be a good combination!,0,D2,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,37,2,1,0,0,ft good combination
Kindly send some one to our flat before  &lt;DECIMAL&gt;  today.,0,D2,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,57,5,0,0,0,kindly send one flat ltdecimalgt today
"Romantic Paris. 2 nights, 2 flights from £79 Book now 4 next year. Call 08704439680Ts&Cs apply.",0,D2,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,66,5,16,0,3,romantic paris nights flights £ book next year call tscs apply
This is all just creepy and crazy to me.,0,D2,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,39,1,0,0,0,creepy crazy
"Oh my god! I've found your number again! I'm so glad, text me back xafter this msgs cst std ntwk chg £1.50",0,D2,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,97,6,3,0,1,oh god ive found number im glad text back xafter msgs cst std ntwk chg £
PRIVATE! Your 2003 Account Statement for shows 800 un-redeemed S. I. M. points. Call 08719899230 Identifier Code: 41685 Expires 07/11/04,1,D2,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,93,9,29,0,5,private account statement shows unredeemed points call identifier code expires
"K, makes sense, btw carlos is being difficult so you guys are gonna smoke while I go pick up the second batch and get gas",0,D2,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,119,2,0,0,0,k makes sense btw carlos difficult guys gon na smoke go pick second batch get gas
He's just gonna worry for nothing. And he won't give you money its no use.,0,D2,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,70,4,0,0,1,hes gon na worry nothing wont give money use
You know my old Dom I told you about yesterday ? His name is Roger? He got in touch with me last night and wants me to meet him today at 2 pm,0,D2,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,136,2,1,0,1,know old dom told yesterday name roger got touch last night wants meet today pm
